 angle_file
2
 ang
 factor class
  149.09     3
  148.92     3
  148.75     3
  148.58     3
  148.41     3
  148.25     3
  148.08     3
  147.91     3
  147.75     3
  147.58     3
  147.42     3
  147.25     3
  147.09     3
  146.93     3
  146.77     3
  146.61     3
  146.45     3
  146.28     3
  146.13     3
  145.97     3
  145.81     3
  145.65     3
  145.49     3
  145.34     3
  145.18     3
  145.03     3
  144.87     3
  144.72     3
  144.56     3
  144.41     3
  144.26     3
  144.10     3
  143.95     3
  143.80     3
  143.65     3
  143.50     3
  143.35     3
  143.21     3
  143.06     3
  142.91     3
  142.76     3
  142.62     3
  142.47     3
  142.33     3
  142.18     3
  142.04     3
  141.90     3
  141.75     3
  141.61     3
  141.47     3
  141.33     3
  141.19     3
  141.05     3
  140.91     3
  140.77     3
  140.63     3
  140.49     3
  140.36     3
  140.22     3
  140.08     3
  139.95     3
  139.81     3
  139.68     3
  139.54     3
  139.41     3
  139.28     3
  139.14     3
  139.01     3
  138.88     3
  138.75     3
  138.62     3
  138.49     3
  138.36     3
  138.23     3
  138.10     3
  137.98     3
  137.85     3
  137.72     3
  137.60     3
  137.47     3
  137.34     3
  137.22     3
  137.10     3
  136.97     3
  136.85     3
  136.73     3
  136.60     3
  136.48     3
  136.36     3
  136.24     3
  136.12     3
  136.00     3
  135.88     3
  135.76     3
  135.64     3
  135.53     3
  135.41     3
  135.29     3
  135.18     3
  135.06     3
  134.94     3
  134.83     3
  134.71     3
  165.00     2
  165.00     2
  165.00     2
  178.96     3
  178.73     3
  178.50     3
  178.26     3
  178.03     3
  177.80     3
  177.57     3
  177.34     3
  177.11     3
  176.87     3
  176.64     3
  176.41     3
  176.18     3
  175.95     3
  175.72     3
  175.49     3
  175.26     3
  175.03     3
  174.80     3
  174.57     3
  174.34     3
  174.11     3
  173.88     3
  173.65     3
  173.42     3
  173.19     3
  172.96     3
  172.73     3
  172.51     3
  172.28     3
  172.05     3
  171.82     3
  171.60     3
  171.37     3
  171.14     3
  170.92     3
  170.69     3
  170.46     3
  170.24     3
  170.01     3
  169.79     3
  169.56     3
  169.34     3
  169.12     3
  168.89     3
  168.67     3
  168.45     3
  168.22     3
  168.00     3
  167.78     3
  167.56     3
